center_x,center_y,bbox_x,bbox_y,bbox_w,bbox_h,bbox_rotation,angle_deg,image,bbox_rot
423.36700439453125,179.08799743652344,402.5150146484375,154.2790069580078,41.70399856567383,49.61800003051758,,269.4385,60412b25-color_aug_4.png,0.0
479.2690124511719,141.83599853515625,447.20001220703125,112.54900360107422,64.13600158691406,58.573001861572266,,298.7385,60412b25-color_aug_4.png,0.0
441.1510009765625,77.84200286865234,410.6440124511719,53.736000061035156,61.013999938964844,48.21099853515625,,7.2385,60412b25-color_aug_4.png,0.0
347.87298583984375,117.83100128173828,325.8059997558594,102.24299621582031,44.1349983215332,31.177000045776367,,161.3414,60412b25-color_aug_5.png,0.0
338.72601318359375,171.61900329589844,311.5639953613281,150.0,54.32500076293945,43.23699951171875,,177.1414,60412b25-color_aug_5.png,0.0
378.6260070800781,136.04800415039062,356.5589904785156,120.45999908447266,44.1349983215332,31.177000045776367,,343.7414,60412b25-color_aug_5.png,0.0
394.00799560546875,183.35899353027344,374.8169860839844,163.42999267578125,38.38199996948242,39.858001708984375,,260.6414,60412b25-color_aug_5.png,0.0
433.45599365234375,149.4980010986328,405.1990051269531,125.12999725341797,56.513999938964844,48.73500061035156,,289.9414,60412b25-color_aug_5.png,0.0
394.59698486328125,105.62699890136719,368.2489929199219,85.10600280761719,52.698001861572266,41.04199981689453,,358.4414,60412b25-color_aug_5.png,0.0
325.3949890136719,149.41900634765625,303.40399169921875,133.76100158691406,43.981998443603516,31.31599998474121,,163.9342,1b70d76b-color_aug_1.png,0.0
342.78399658203125,193.281005859375,321.1390075683594,177.74200439453125,43.29100036621094,31.07900047302246,,337.2342,1b70d76b-color_aug_1.png,0.0
388.91900634765625,181.23399353027344,369.2820129394531,161.98699951171875,39.2760009765625,38.49300003051758,,59.1342,1b70d76b-color_aug_1.png,0.0
361.5899963378906,113.447998046875,341.8219909667969,94.12999725341797,39.5369987487793,38.637001037597656,,63.3342,1b70d76b-color_aug_1.png,0.0
407.2659912109375,100.3489990234375,382.1520080566406,81.58399963378906,50.22800064086914,37.52899932861328,,351.8342,1b70d76b-color_aug_1.png,0.0
424.4630126953125,145.48699951171875,396.2770080566406,122.2490005493164,56.37200164794922,46.474998474121094,,290.1342,1b70d76b-color_aug_1.png,0.0
410.760986328125,188.95599365234375,388.7650146484375,173.3070068359375,43.992000579833984,31.29800033569336,,207.4152,1b70d76b-color_aug_2.png,0.0
387.6579895019531,231.21800231933594,366.010009765625,215.68499755859375,43.29600143432617,31.06599998474121,,20.7152,1b70d76b-color_aug_2.png,0.0
431.0409851074219,249.47799682617188,411.49700927734375,230.14300537109375,39.0880012512207,38.67100143432617,,102.6152,1b70d76b-color_aug_2.png,0.0
466.41400146484375,183.8979949951172,446.739013671875,164.49099731445312,39.349998474121094,38.81399917602539,,106.8152,1b70d76b-color_aug_2.png,0.0
510.3210144042969,201.1199951171875,485.2179870605469,182.3489990234375,50.20600128173828,37.54100036621094,,35.3152,1b70d76b-color_aug_2.png,0.0
486.0379943847656,244.20199584960938,457.90399169921875,220.91700744628906,56.26599884033203,46.569000244140625,,333.6152,1b70d76b-color_aug_2.png,0.0
370.8800048828125,144.73800659179688,348.5950012207031,129.3979949951172,44.56999969482422,30.68000030517578,,175.7665,1b70d76b-color_aug_3.png,0.0
377.7919921875,198.447998046875,355.90399169921875,183.1739959716797,43.777000427246094,30.548999786376953,,349.0665,1b70d76b-color_aug_3.png,0.0
429.7659912109375,194.0240020751953,411.7860107421875,173.07899475097656,35.95899963378906,41.88999938964844,,70.9665,1b70d76b-color_aug_3.png,0.0
418.60198974609375,110.9260025024414,400.4830017089844,89.91899871826172,36.23899841308594,42.013999938964844,,75.1665,1b70d76b-color_aug_3.png,0.0
470.364990234375,105.20500183105469,445.2380065917969,86.47100067138672,50.255001068115234,37.46699905395508,,3.6665,1b70d76b-color_aug_3.png,0.0
476.739013671875,160.33599853515625,449.3330078125,136.31300354003906,54.8129997253418,48.04600143432617,,301.9665,1b70d76b-color_aug_3.png,0.0
341.4179992675781,103.08000183105469,318.9100036621094,87.97000122070312,45.016998291015625,30.222000122070312,,182.4028,1b70d76b-color_aug_4.png,0.0
341.5069885253906,164.14300537109375,319.4289855957031,149.0590057373047,44.15700149536133,30.16900062561035,,355.7028,1b70d76b-color_aug_4.png,0.0
397.3630065917969,165.38699340820312,380.4389953613281,143.16799926757812,33.847999572753906,44.4379997253418,,77.6028,1b70d76b-color_aug_4.png,0.0
396.72601318359375,70.85800170898438,379.656005859375,48.58399963378906,34.13999938964844,44.547000885009766,,81.8028,1b70d76b-color_aug_4.png,0.0
452.53399658203125,70.62200164794922,427.3609924316406,51.902000427246094,50.345001220703125,37.439998626708984,,10.3028,1b70d76b-color_aug_4.png,0.0
451.8580017089844,133.21400451660156,424.9200134277344,108.59400177001953,53.875,49.23899841308594,,308.6028,1b70d76b-color_aug_4.png,0.0
370.9649963378906,130.46200561523438,349.8699951171875,116.50700378417969,42.191001892089844,27.90999984741211,,186.0,1b70d76b-color_aug_5.png,0.0
367.18499755859375,191.97500610351562,346.5090026855469,178.02000427246094,41.35100173950195,27.90999984741211,,359.3,1b70d76b-color_aug_5.png,0.0
421.4169921875,196.64199829101562,406.2489929199219,175.1269989013672,30.336000442504883,43.03099822998047,,81.2,1b70d76b-color_aug_5.png,0.0
426.78399658203125,101.38600158691406,411.47601318359375,79.8239974975586,30.615999221801758,43.124000549316406,,85.4,1b70d76b-color_aug_5.png,0.0
481.06298828125,104.55999755859375,457.5870056152344,87.10399627685547,46.95100021362305,34.90999984741211,,13.9,1b70d76b-color_aug_5.png,0.0
476.4429931640625,167.5659942626953,451.6130065917969,144.22999572753906,49.65800094604492,46.67100143432617,,312.2,1b70d76b-color_aug_5.png,0.0
389.7650146484375,130.50900268554688,365.5929870605469,101.802001953125,48.34400177001953,57.41400146484375,,122.514,8f501e6b-color_aug_1.png,0.0
385.3009948730469,200.68099975585938,363.3590087890625,173.18899536132812,43.882999420166016,54.983001708984375,,293.7086,8f501e6b-color_aug_1.png,0.0
440.02899169921875,206.85000610351562,423.5530090332031,182.57000732421875,32.952999114990234,48.56100082397461,,84.8408,8f501e6b-color_aug_1.png,0.0
447.44000244140625,100.78900146484375,421.3160095214844,72.6240005493164,52.24700164794922,56.33000183105469,,314.0311,8f501e6b-color_aug_1.png,0.0
502.62298583984375,104.59600067138672,481.08099365234375,77.05000305175781,43.08399963378906,55.09299850463867,,291.2333,8f501e6b-color_aug_1.png,0.0
497.47100830078125,174.55599975585938,478.0580139160156,148.03799438476562,38.82600021362305,53.0359992980957,,253.9304,8f501e6b-color_aug_1.png,0.0
387.5610046386719,149.6649932861328,361.45001220703125,124.13600158691406,52.22100067138672,51.05699920654297,,132.5336,8f501e6b-color_aug_2.png,0.0
374.89898681640625,205.3260040283203,350.9179992675781,180.74400329589844,47.9630012512207,49.165000915527344,,303.3336,8f501e6b-color_aug_2.png,0.0
426.40301513671875,217.02000427246094,407.8349914550781,195.5290069580078,37.13600158691406,42.981998443603516,,92.0336,8f501e6b-color_aug_2.png,0.0
445.9909973144531,132.6060028076172,417.9630126953125,107.26399993896484,56.05500030517578,50.683998107910156,,324.2336,8f501e6b-color_aug_2.png,0.0
498.6189880371094,142.05799865722656,474.83599853515625,117.58799743652344,47.566001892089844,48.939998626708984,,300.6336,8f501e6b-color_aug_2.png,0.0
485.5830078125,197.96299743652344,463.8590087890625,174.30599975585938,43.446998596191406,47.31399917602539,,259.9336,8f501e6b-color_aug_2.png,0.0
312.1210021972656,149.58799743652344,282.9949951171875,125.197998046875,58.250999450683594,48.779998779296875,,93.9997,8f501e6b-color_aug_3.png,0.0
338.0610046386719,191.5959930419922,310.9110107421875,168.4149932861328,54.29999923706055,46.361000061035156,,264.7997,8f501e6b-color_aug_3.png,0.0
382.9360046386719,174.80099487304688,361.052001953125,155.16700744628906,43.76900100708008,39.26900100708008,,53.4997,8f501e6b-color_aug_3.png,0.0
343.87799072265625,110.91300201416016,313.3380126953125,86.14700317382812,61.08000183105469,49.53200149536133,,285.6997,8f501e6b-color_aug_3.png,0.0
388.156005859375,92.13600158691406,361.1990051269531,69.08499908447266,53.91400146484375,46.10200119018555,,262.0997,8f501e6b-color_aug_3.png,0.0
413.97601318359375,134.47799682617188,388.8949890136719,112.5270004272461,50.16299819946289,43.90299987792969,,221.3997,8f501e6b-color_aug_3.png,0.0
364.3330078125,113.36900329589844,338.281005859375,84.87999725341797,52.104000091552734,56.979000091552734,,122.8,8f501e6b-color_aug_4.png,0.0
361.7330017089844,185.6750030517578,338.0639953613281,157.99899291992188,47.3380012512207,55.354000091552734,,293.6,8f501e6b-color_aug_4.png,0.0
423.5320129394531,190.17100524902344,405.7669982910156,165.47300720214844,35.529998779296875,49.395999908447266,,82.3,8f501e6b-color_aug_4.png,0.0
427.91900634765625,80.43800354003906,399.4840087890625,52.5989990234375,56.869998931884766,55.67900085449219,,314.5,8f501e6b-color_aug_4.png,0.0
490.5299987792969,81.9010009765625,467.0780029296875,54.332000732421875,46.90399932861328,55.137001037597656,,290.9,8f501e6b-color_aug_4.png,0.0
487.5509948730469,154.58599853515625,466.4280090332031,127.66799926757812,42.24599838256836,53.83700180053711,,250.2,8f501e6b-color_aug_4.png,0.0
336.8500061035156,131.10000610351562,312.79998779296875,104.80000305175781,48.099998474121094,52.599998474121094,,122.8,8f501e6b-color_aug_5.png,0.0
334.45001220703125,197.85000610351562,312.6000061035156,172.3000030517578,43.70000076293945,51.099998474121094,,293.6,8f501e6b-color_aug_5.png,0.0
391.5,202.0,375.1000061035156,179.1999969482422,32.79999923706055,45.599998474121094,,82.3,8f501e6b-color_aug_5.png,0.0
395.54998779296875,100.69999694824219,369.29998779296875,75.0,52.5,51.400001525878906,,314.5,8f501e6b-color_aug_5.png,0.0
453.3500061035156,102.05000305175781,431.70001220703125,76.5999984741211,43.29999923706055,50.900001525878906,,290.9,8f501e6b-color_aug_5.png,0.0
450.6000061035156,169.14999389648438,431.1000061035156,144.3000030517578,39.0,49.70000076293945,,250.2,8f501e6b-color_aug_5.png,0.0
373.6000061035156,85.69999694824219,349.0,59.29999923706055,49.20000076293945,52.79999923706055,,123.7,0ff35cbe-color_aug_1.png,0.0
371.45001220703125,151.85000610351562,349.6000061035156,126.30000305175781,43.70000076293945,51.099998474121094,,295.7,0ff35cbe-color_aug_1.png,0.0
429.1000061035156,155.8000030517578,413.0,133.6999969482422,32.20000076293945,44.20000076293945,,83.1,0ff35cbe-color_aug_1.png,0.0
487.25,123.25,465.8999938964844,97.5,42.70000076293945,51.5,,249.1,0ff35cbe-color_aug_1.png,0.0
489.6000061035156,56.25,466.29998779296875,30.0,46.599998474121094,52.5,,289.8,0ff35cbe-color_aug_1.png,0.0
433.29998779296875,54.0,406.70001220703125,27.5,53.20000076293945,53.0,,51.3,0ff35cbe-color_aug_1.png,0.0
404.6000061035156,144.6999969482422,380.0,118.30000305175781,49.20000076293945,52.79999923706055,,123.7,0ff35cbe-color_aug_2.png,0.0
402.45001220703125,210.85000610351562,380.6000061035156,185.3000030517578,43.70000076293945,51.099998474121094,,295.7,0ff35cbe-color_aug_2.png,0.0
460.1000061035156,214.8000030517578,444.0,192.6999969482422,32.20000076293945,44.20000076293945,,83.1,0ff35cbe-color_aug_2.png,0.0
518.25,182.25,496.8999938964844,156.5,42.70000076293945,51.5,,249.1,0ff35cbe-color_aug_2.png,0.0
520.5999755859375,115.25,497.29998779296875,89.0,46.599998474121094,52.5,,289.8,0ff35cbe-color_aug_2.png,0.0
464.29998779296875,113.0,437.70001220703125,86.5,53.20000076293945,53.0,,51.3,0ff35cbe-color_aug_2.png,0.0
333.02398681640625,164.4510040283203,304.9320068359375,141.08999633789062,56.185001373291016,46.722999572753906,,98.0184,0ff35cbe-color_aug_3.png,0.0
352.9639892578125,204.4510040283203,327.4410095214844,182.68800354003906,51.047000885009766,43.5260009765625,,270.6375,0ff35cbe-color_aug_3.png,0.0
393.4339904785156,189.1790008544922,373.4840087890625,171.37600708007812,39.89899826049805,35.60499954223633,,59.5326,0ff35cbe-color_aug_3.png,0.0
422.375,152.69400024414062,397.4049987792969,131.22799682617188,49.941001892089844,42.93199920654297,,225.9811,0ff35cbe-color_aug_3.png,0.0
403.2919921875,112.14800262451172,376.5050048828125,89.56099700927734,53.571998596191406,45.17300033569336,,265.4868,0ff35cbe-color_aug_3.png,0.0
364.135009765625,127.38899993896484,334.72198486328125,103.46499633789062,58.82699966430664,47.84700012207031,,27.0546,0ff35cbe-color_aug_3.png,0.0
374.218994140625,122.35700225830078,349.3349914550781,95.6520004272461,49.768001556396484,53.40999984741211,,123.7,0ff35cbe-color_aug_4.png,0.0
372.04400634765625,189.27099609375,349.9419860839844,163.42599487304688,44.20500183105469,51.689998626708984,,295.7,0ff35cbe-color_aug_4.png,0.0
430.3599853515625,193.26600646972656,414.0740051269531,170.91099548339844,32.571998596191406,44.71099853515625,,83.1,0ff35cbe-color_aug_4.png,0.0
489.1820068359375,160.33999633789062,467.5849914550781,134.29299926757812,43.19300079345703,52.095001220703125,,249.1,0ff35cbe-color_aug_4.png,0.0
491.5589904785156,92.56700134277344,467.989990234375,66.01300048828125,47.13800048828125,53.10599899291992,,289.8,0ff35cbe-color_aug_4.png,0.0
434.6090087890625,90.29100036621094,407.70098876953125,63.48400115966797,53.81399917602539,53.61199951171875,,51.3,0ff35cbe-color_aug_4.png,0.0
393.6000061035156,113.69999694824219,369.0,87.30000305175781,49.20000076293945,52.79999923706055,,123.7,0ff35cbe-color_aug_5.png,0.0
391.45001220703125,179.85000610351562,369.6000061035156,154.3000030517578,43.70000076293945,51.099998474121094,,295.7,0ff35cbe-color_aug_5.png,0.0
449.1000061035156,183.8000030517578,433.0,161.6999969482422,32.20000076293945,44.20000076293945,,83.1,0ff35cbe-color_aug_5.png,0.0
507.25,151.25,485.8999938964844,125.5,42.70000076293945,51.5,,249.1,0ff35cbe-color_aug_5.png,0.0
509.6000061035156,84.25,486.29998779296875,58.0,46.599998474121094,52.5,,289.8,0ff35cbe-color_aug_5.png,0.0
453.29998779296875,82.0,426.70001220703125,55.5,53.20000076293945,53.0,,51.3,0ff35cbe-color_aug_5.png,0.0
374.5,195.89999389648438,348.6000061035156,168.3000030517578,51.79999923706055,55.20000076293945,,58.4,b9fceb28-color_aug_1.png,0.0
383.45001220703125,266.8999938964844,356.3999938964844,239.8000030517578,54.099998474121094,54.20000076293945,,227.7,b9fceb28-color_aug_1.png,0.0
442.6000061035156,259.0,423.79998779296875,233.8000030517578,37.599998474121094,50.400001525878906,,79.1,b9fceb28-color_aug_1.png,0.0
432.6499938964844,149.75,403.6000061035156,123.69999694824219,58.099998474121094,52.099998474121094,,216.3,b9fceb28-color_aug_1.png,0.0
492.70001220703125,142.14999389648438,466.1000061035156,112.30000305175781,53.20000076293945,59.70000076293945,,61.6,b9fceb28-color_aug_1.png,0.0
351.2239990234375,161.6750030517578,324.7030029296875,134.656005859375,53.04100036621094,54.03900146484375,,51.4425,b9fceb28-color_aug_2.png,0.0
367.6520080566406,221.83999633789062,340.13800048828125,195.10699462890625,55.02799987792969,53.46500015258789,,220.6927,b9fceb28-color_aug_2.png,0.0
419.80999755859375,207.87600708007812,399.9100036621094,183.7740020751953,39.80099868774414,48.20399856567383,,71.9546,b9fceb28-color_aug_2.png,0.0
397.9259948730469,114.8280029296875,368.7349853515625,88.75800323486328,58.38100051879883,52.141998291015625,,209.0466,b9fceb28-color_aug_2.png,0.0
450.92999267578125,100.9729995727539,423.4570007324219,71.89800262451172,54.94499969482422,58.14899826049805,,54.577,b9fceb28-color_aug_2.png,0.0
364.5,129.89999389648438,338.6000061035156,102.30000305175781,51.79999923706055,55.20000076293945,,58.4,b9fceb28-color_aug_3.png,0.0
373.45001220703125,200.89999389648438,346.3999938964844,173.8000030517578,54.099998474121094,54.20000076293945,,227.7,b9fceb28-color_aug_3.png,0.0
432.6000061035156,193.0,413.79998779296875,167.8000030517578,37.599998474121094,50.400001525878906,,79.1,b9fceb28-color_aug_3.png,0.0
422.6499938964844,83.75,393.6000061035156,57.70000076293945,58.099998474121094,52.099998474121094,,216.3,b9fceb28-color_aug_3.png,0.0
482.70001220703125,76.1500015258789,456.1000061035156,46.29999923706055,53.20000076293945,59.70000076293945,,61.6,b9fceb28-color_aug_3.png,0.0
373.3710021972656,184.97999572753906,346.03900146484375,159.0749969482422,54.665000915527344,51.81100082397461,,47.0257,b9fceb28-color_aug_4.png,0.0
393.5610046386719,239.61700439453125,365.3169860839844,213.9239959716797,56.48899841308594,51.387001037597656,,216.3257,b9fceb28-color_aug_4.png,0.0
443.5820007324219,223.98399353027344,422.8389892578125,201.1020050048828,41.486000061035156,45.76599884033203,,67.7257,b9fceb28-color_aug_4.png,0.0
415.8370056152344,139.30599975585938,386.0379943847656,114.1240005493164,59.597999572753906,50.36399841308594,,204.9257,b9fceb28-color_aug_4.png,0.0
